Log file open, 12/01/22 19:21:39
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2F000][0000074A7B55A000 52] iPhoneXR, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2E600][0000074A7B55C800 52] iPhone11, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2E400][0000074A7B542800 52] iPhone11Pro, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2B200][0000074A7B600000 52] iPhone11ProMax, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA27600][0000074A7B605000 52] iPhoneSE2, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2F200][0000074A7B607800 52] iPhone12Mini, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2B000][0000074A7B60A000 52] iPhone12, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2A800][0000074A7B60C800 52] iPhone12Pro, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2AA00][0000074A7B552800 52] iPhone12ProMax, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7AA2FE00][0000074A7B610000 52] iPhone13Mini, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7A92FE00][0000074A7B615000 52] iPhone13, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A73226A00][0000074A7B617800 52] iPhone13Pro, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640000][0000074A7B61A000 52] iPhone13ProMax, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641200][0000074A7B61C800 52] iPhoneSE3, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641000][0000074A7B602800 52] iPhone14, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641A00][0000074A7B630000 52] iPhone14Plus, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640800][0000074A7B635000 52] iPhone14Pro, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641400][0000074A7B637800 52] iPhone14ProMax, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640A00][0000074A7B63A000 52] iPadPro105, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640E00][0000074A7B63C800 52] iPadPro129, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642000][0000074A7B612800 52] iPadPro97, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640200][0000074A7B5C0000 52] iPadPro2_129, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640400][0000074A7B5C5000 52] iPad5, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641E00][0000074A7B5C7800 52] iPad6, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642800][0000074A7B5CA000 52] iPad7, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641C00][0000074A7B5CC800 52] iPad8, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642A00][0000074A7B632800 52] iPad9, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642E00][0000074A7B650000 52] iPad10, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643000][0000074A7B655000 52] iPadPro11, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642200][0000074A7B657800 52] iPadPro2_11, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642400][0000074A7B65A000 52] iPadPro3_11, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641800][0000074A7B65C800 52] iPadPro4_11, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643800][0000074A7B5C2800 52] iPadPro3_129, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B641600][0000074A7B660000 52] iPadPro4_129, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643A00][0000074A7B665000 52] iPadPro5_129, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643E00][0000074A7B667800 52] iPadPro6_129, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644000][0000074A7B66A000 52] AppleTV, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643200][0000074A7B66C800 52] AppleTV4K, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643400][0000074A7B652800 52] AppleTV2_4K, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640600][0000074A7B670000 52] TVOS, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645A00][0000074A7B677800 52] Mac, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645C00][0000074A7B675000 52] MacEditor, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645400][0000074A7B67A000 52] MacClient, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643600][0000074A7B67C800 52] MacServer, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646000][0000074A7B6B0000 52] Linux, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646200][0000074A7B6B2800 52] LinuxEditor, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644C00][0000074A7B6B7800 52] LinuxArm64Editor, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645200][0000074A7B6BA000 52] LinuxArm64, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644A00][0000074A7B6BC800 52] LinuxClient, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645E00][0000074A7B662800 52] LinuxArm64Client, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644400][0000074A7B6B5000 52] LinuxServer, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645600][0000074A7B680000 52] LinuxArm64Server, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646E00][0000074A7B685000 52] Android, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645800][0000074A7B687800 52] Android_Preview_OpenGL, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642600][0000074A7B68A000 52] Android_Preview_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644200][0000074A7B68C800 52] Android_Low, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646600][0000074A7B672800 52] Android_Mid, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644800][0000074A7B5B0000 52] Android_High, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646A00][0000074A7B5B5000 52] Android_Default, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646800][0000074A7B5B7800 52] Android_Adreno4xx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B647000][0000074A7B5BA000 52] Android_Adreno5xx_Low, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B643C00][0000074A7B5BC800 52] Android_Adreno5xx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646C00][0000074A7B682800 52] Android_Adreno6xx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644E00][0000074A7B690000 52] Android_Adreno6xx_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B647800][0000074A7B695000 52] Android_Adreno7xx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B645000][0000074A7B697800 52] Android_Adreno7xx_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B647A00][0000074A7B69A000 52] Android_Mali_T6xx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B647E00][0000074A7B69C800 52] Android_Mali_T7xx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B648000][0000074A7B5B2800 52] Android_Mali_T8xx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B647200][0000074A7B6A0000 52] Android_Mali_G71, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B647400][0000074A7B6A5000 52] Android_Mali_G72, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B640C00][0000074A7B6A7800 52] Android_Mali_G72_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B648800][0000074A7B6AA000 52] Android_Mali_G76, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B644600][0000074A7B6AC800 52] Android_Mali_G76_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B648A00][0000074A7B692800 52] Android_Mali_G77, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B648E00][0000074A7B6C0000 52] Android_Mali_G77_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B649000][0000074A7B6C5000 52] Android_Mali_G78, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B648200][0000074A7B6C7800 52] Android_Mali_G78_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B648400][0000074A7B6CA000 52] Android_Mali_G710, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B642C00][0000074A7B6CC800 52] Android_Mali_G710_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B649800][0000074A7B6A2800 52] Android_Xclipse_920, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B646400][0000074A7B6D0000 52] Android_Xclipse_920_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B649A00][0000074A7B6D5000 52] Android_Vulkan_SM5, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B649E00][0000074A7B6D7800 52] Android_PowerVR_G6xxx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B64A000][0000074A7B6DA000 52] Android_PowerVR_GT7xxx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B649200][0000074A7B6DC800 52] Android_PowerVR_GE8xxx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B64AA00][0000074A7B6C2800 52] Android_PowerVR_GM9xxx, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B649600][0000074A7B6E0000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B64A800][0000074A7B6E5000 52] Android_TegraK1, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B64A200][0000074A7B6E7800 52] Android_Unknown_Vulkan, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B64B000][0000074A7B6EA000 52] Oculus_Quest, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B64A400][0000074A7B6EC800 52] Oculus_Quest2, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: 	[0000074A7B64A600][0000074A7B6D2800 52] HoloLens, 
[2022.12.01-18.21.44:912][  0]LogDeviceProfileManager: Active device profile: [0000074A7AA2CA00][0000074A78540000 52] WindowsEditor
[2022.12.01-18.21.44:912][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.01-18.21.44:912][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/PBGameJam/MyProject/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.01-18.21.44:914][  0]LogShaderCompilers: Display: Shader autogen file written: D:/PBGameJam/MyProject/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.01-18.21.44:914][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/PBGameJam/MyProject/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.01-18.21.44:915][  0]LogShaderCompilers: Display: Shader autogen file written: D:/PBGameJam/MyProject/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.01-18.21.44:919][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2022.12.01-18.21.44:919][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.01-18.21.44:919][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.01-18.21.44:919][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.01-18.21.44:919][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.16299.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2022.12.01-18.21.44:924][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/PBGameJam/MyProject/MyProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/PBGameJam/MyProject/Intermediate/TurnkeyReport_1.log" -log="D:/PBGameJam/MyProject/Intermediate/TurnkeyLog_1.log" -project="D:/PBGameJam/MyProject/MyProject.uproject"  -Device=Win64@DESKTOP-9O5I8Q6'
[2022.12.01-18.21.44:924][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/UnrelEngine/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/PBGameJam/MyProject/MyProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/PBGameJam/MyProject/Intermediate/TurnkeyReport_1.log" -log="D:/PBGameJam/MyProject/Intermediate/TurnkeyLog_1.log" -project="D:/PBGameJam/MyProject/MyProject.uproject"  -Device=Win64@DESKTOP-9O5I8Q6" -nocompile -nocompileuat ]
[2022.12.01-18.21.45:016][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
